lat,lon,Surface Winds (knots),Currents (knots),Wave Height (meters)
-42,25,43.33400322563943,2.156866416703462,16.822635320041904
-42,26,38.57913246489988,1.3412500896544448,16.182770991736508
-42,27,36.93335538441297,0.4850329298052216,17.642281526477632
-42,28,41.443843027441034,0.0,18.26446816040267
-42,29,40.48333993591402,0.121723877406682,16.889668321466342
-42,30,45.15953028332028,1.1016556720632742,16.53733181964312
-42,31,47.26444813478868,0.8894631554760488,14.591984896996243
-42,32,44.812798761704784,0.7240193045551888,15.070369948616445
-42,33,42.627871026452056,0.3374314170768222,15.091535277870193
-42,34,42.732342856862495,1.0098613755797428,14.953161991627693
-42,35,40.09887987305067,1.8842025090904029,15.368286651698424
-42,36,39.2587308949461,1.1474665475695496,16.878555453211447
-42,37,42.28472096897421,1.737114394857263,15.988447210659356
-42,38,43.57220152595908,1.1235856633323955,14.755969180989544
-42,39,44.90009185336694,1.85017044856475,15.543132935253823
-42,40,46.915465196853035,2.0185334864126903,16.423933687535428
-42,41,48.14526016073119,2.955054271670506,14.427049647263953
-42,42,48.21134559566785,2.21380159244554,13.004719002939334
-42,43,43.87709455072766,1.7702456433870322,12.5624645540974
-42,44,46.836469862256976,0.8604004739992932,11.158196365307822
-42,45,45.459001105726216,0.2982934060519473,10.444782573761977
-42,46,40.56562035147207,0.40204908491086444,10.80985351474207
-42,47,37.148778342218336,0.5574250361653337,9.430195948322247
-42,48,36.76353696200834,0.2072445646643961,11.092751833784751
-42,49,36.13327986954252,0.0,10.19119190442722
-42,50,35.940246470878925,0.5078862584273334,9.150729494369127
-42,51,39.207394247719975,1.22882726020463,10.58891914696288
-42,52,43.8870405037338,1.5191669194591264,12.13448193017829
-42,53,41.77536983574033,1.052910124059086,11.190637608275086
-42,54,40.217150830430285,0.7547298558623221,9.40854591120927
-42,55,44.42693924934802,1.2385135152914881,9.034541851020208
-42,56,47.74413166796604,2.0234560777720763,8.023340820877731
-42,57,48.373124481907325,1.2018026843849652,7.117231364269625
-42,58,43.65453597557367,1.4752991398723083,6.430803508628689
-42,59,41.70317582768577,1.3231072950916476,5.650801181044723
-42,60,39.344060185256346,1.3231705184652307,5.864551833186972
-42,61,39.22018675001115,1.3477230314247322,7.771316236919416
-42,62,43.82944703700995,1.5048831041734103,6.555519656288933
-42,63,40.67006991852155,2.454719355820065,8.034347164914958
-42,64,40.71151188677876,3.2987155138971134,8.135052493867938
-42,65,41.2156766144612,3.858995324268183,8.540475600374165
-42,66,45.5216986239276,4.553490379578249,8.54284069363466
-42,67,43.621546081291505,3.5686337016353566,9.472484886562231
-42,68,41.21161567208919,3.007149686920755,10.327433283780746
-42,69,37.75540397520749,3.3078206839976145,8.624960254618415
-42,70,35.59731651017051,3.2885540632885606,6.851295457043452
-42,71,36.54526885923531,3.742726757613439,8.164555947083931
-42,72,38.179475555518785,3.1612440560663915,7.717021823959077
-42,73,33.23246408346609,3.6589817754295275,7.014935868004709
-42,74,34.72018123785453,3.9360204731770017,6.856012613649406
-42,75,30.5222530077353,4.185301380542444,6.186038924285281
-42,76,34.25737209826057,4.485491869165262,7.719543433185807
-42,77,37.56604838931585,4.268922751061261,7.854661768385981
-42,78,41.41783940190174,3.8643351192421864,6.413439885691505
-42,79,46.20087461039484,3.192400510324681,7.492202922187715
-42,80,48.894735452729435,3.2401466074414467,7.844645674030463
-42,81,50.0,3.390295394156621,9.13155264400741
-42,82,50.0,2.482665186404764,10.123375196764613
-42,83,50.0,1.5737570257625138,11.656410044447462
-42,84,46.732500593012624,1.0747476439082746,9.732271176169418
-42,85,43.052239552638774,1.0436268507187476,11.068980084169294
-42,86,45.147181044712404,0.8230471803278137,10.849905140445566
-42,87,44.330359429308785,0.5287621313411792,11.773984895581531
-42,88,44.68192210748981,1.0934510970399356,13.619319140704299
-42,89,40.570363964995664,1.8974397417060358,14.04900712605439
-42,90,37.50146278775223,1.424900499562993,13.5585454226218
-42,91,32.99402393945003,1.0731279168915373,14.655874414273532
-42,92,35.76863170750985,0.18865444476230753,13.414017015694744
-42,93,37.70027154074916,0.7226844687507392,15.280638021359072
-42,94,36.820132032190955,0.8519049215102961,17.22210847461548
-42,95,34.82568195979677,1.5881048191890985,16.07120599661784
-42,96,31.95576482400288,2.3823075619890277,17.80598993442435
-42,97,34.81350851679403,1.9749898324198014,18.768617841585712
-42,98,38.90825494784386,1.4683202591197573,20.0
-42,99,39.23651523033219,2.3460596839272956,18.108835068026124
-42,100,41.4884414684724,2.597974846990769,17.807257522478018
-42,101,40.598565845870496,1.9189306319910235,15.9317831469317
-42,102,40.73800830802913,2.0156495806024175,14.98187476910362
-42,103,44.94187448323889,2.2229265020809623,14.642965702061549
-42,104,47.29387743299562,2.0240690276863877,13.074060386489085
-42,105,50.0,1.5092580678314138,14.660807036943968
-42,106,46.3616923468274,0.5642581625390415,14.430478000007179
-42,107,42.54022029525629,1.2587341777952856,14.814053380366934
-42,108,42.10277310878383,1.1006259795411697,14.636319329761026
-42,109,43.42623744680013,1.2946946384252849,13.97416084578336
-42,110,44.380085648238776,1.8673135987471936,13.471226053493512
-42,111,46.50273021379923,1.064205109930669,13.944465947306767
-42,112,45.545409600634564,1.9190423036266744,15.169813371622613
-42,113,41.99331295264537,2.4274425583995143,16.83749492934176
-42,114,42.20960754788235,2.5498634996126657,16.875968029782705
-42,115,41.894256986382004,2.3981677030618367,15.628007435459565
-42,116,41.11704887702606,2.43018130693778,13.866963389323011
-42,117,41.828382079752686,2.060577355485391,13.522257839310194
-42,118,42.79536459718835,1.6042602512462991,12.693868685722336
-42,119,43.739230803922,1.7243924104804647,11.363690991915933
-42,120,45.88758990534515,1.0813685927026022,11.424633719408867
-41,20,44.58004779038849,0.9858887321133158,12.063339092386407
-41,21,44.167834009991495,0.6136007275687063,12.203850126175077
-41,22,48.151498263367564,0.0,13.790017699176605
-41,23,43.488652096441285,0.0002078157307174866,12.989869062264479
-41,24,42.887280725491195,0.010231129548226914,13.454570713092394
-41,25,43.344903099134754,0.7882734892474863,14.154832465654462
-41,26,40.78989718686892,0.05923787477486275,15.281081443853449
-41,27,40.50855434720856,0.3662054063421245,14.68327590435223
-41,28,37.58864403361182,0.0,16.185477169076332
-41,29,34.57159556343345,0.0,14.575129364210389
-41,30,35.26081251442473,0.8940595956106254,13.28352747157881
-41,31,32.92110850358481,1.5158834046535898,11.874591507144189
-41,32,37.37705121227107,1.8467194023325617,13.110510120440155
-41,33,37.172108502701505,1.7578524254891468,14.491273410943586
-41,34,40.98226287467966,1.3813408312216555,16.135236570385338
-41,35,36.233584532635945,1.8455168991759339,14.397893176058025
-41,36,34.885531821627325,1.128515859456295,14.878412559450375
-41,37,39.30981417732831,0.5344271522895119,15.965081026831509
-41,38,34.935380029006524,1.1696740076140963,16.610118809821465
-41,39,32.21130499004482,0.8173590214816164,15.38058445757667
-41,40,35.83871623406227,0.17614838745268302,16.97487223973309
-41,41,34.88837169530607,0.4572629698797277,17.2600795688327
-41,42,30.49547563275107,0.0,17.188432829405635
-41,43,25.646162096574155,0.0,15.573349299489472
-41,44,28.170343559052874,0.6041165508828952,17.50556385483584
-41,45,28.455730522882387,0.09153824285451262,16.692761862309478
-41,46,28.820989098320425,0.0,16.387776420216053
-41,47,29.856351983265668,0.0,15.711322439259959
-41,48,29.841392569550205,0.0,14.2239129844573
-41,49,34.34375434072918,0.7462679840270483,12.88514174170098
-41,50,32.21733663034085,0.4117077662030464,14.51193170260946
-41,51,35.531325303192375,0.0,16.412750857833803
-41,52,35.17563586853297,0.0,15.052058211498142
-41,53,36.85636010997799,0.7510400138537052,15.167094375141486
-41,54,39.70467218102557,0.0,13.915674397396899
-41,55,44.39558191474337,0.0,14.876623681984318
-41,56,48.38387655303541,0.0,13.429129128393317
-41,57,50.0,0.0,13.541789548310582
-41,58,50.0,0.0,14.935930751850096
-41,59,50.0,0.0,13.34761341158775
-41,60,50.0,0.0,14.973263053297739
-41,61,45.41047776575742,0.0,14.36008576779502
-41,62,48.39421243085476,0.0,15.290659269703996
-41,63,50.0,0.0,16.530690397493675
-41,64,46.61308758751574,0.0,18.217483746017034
-41,65,48.46521038762436,0.0,18.076777332323616
-41,66,50.0,0.23435716239371018,17.405840016729776
-41,67,50.0,0.6665680963572422,15.987539862877826
-41,68,48.211868172787476,0.6422007987822429,15.452022487923271
-41,69,44.953754939423646,1.4806809233708786,15.888030313447773
-41,70,45.568316912469726,1.9468952678035871,17.827762992226397
-41,71,46.66239121079158,2.479227356045766,19.298657455220678
-41,72,50.0,2.7154176808279864,17.698950383627924
-41,73,48.781916191921574,3.3286764965325077,16.200101400533022
-41,74,50.0,4.301701184611479,14.24279794906183
-41,75,50.0,4.857091960096088,15.558894101564885
-41,76,46.10754698606755,3.927579703465649,13.960261529410543
-41,77,44.318339703209524,3.06192241923606,13.524508497840731
-41,78,43.54480018582939,2.1116650655265965,14.938777679931365
-41,79,47.87267134203408,2.117712793378855,14.341453250448856
-41,80,42.91918315269861,1.1425428246338,13.878746235737736
-41,81,38.131138439048826,1.2403703847067562,14.943424751291854
-41,82,36.94553792281268,2.117462066262323,15.757140892223077
-41,83,36.050035194206046,1.7186698381750816,16.344816616277928
-41,84,39.63325969765316,0.8621420647640654,14.804434882630249
-41,85,38.50750559948668,1.3526029745145662,14.396117099036687
-41,86,36.59669277218863,1.9878469747743315,14.125542235252494
-41,87,32.27044220970889,2.179073757874955,13.432741480170233
-41,88,33.17639345174234,1.3413362512597689,12.479490501443182
-41,89,29.814497056696442,0.6694248357281187,11.846977221534493
-41,90,27.65004230776773,0.5075720842531468,10.751813023166093
-41,91,31.43120506175395,1.3823977515342003,10.068440297151612
-41,92,29.92777366295569,1.387347511897242,8.089433568587342
-41,93,31.448744986634175,0.9788818800778776,9.521911190853992
-41,94,34.944966481404364,1.2357584955815928,8.199483783362545
-41,95,39.03973284032427,0.928411247522287,6.371543000410325
-41,96,36.591358939206735,0.6974893054014588,7.034347766880192
-41,97,40.84459175959582,0.40924823507768093,6.806949457247851
-41,98,45.15378242379443,0.530117137132085,6.32850428710501
-41,99,49.57458648736496,0.5493146824139721,4.391028132877084
-41,100,50.0,1.1476030741289445,3.220377033271426
-41,101,50.0,1.0965358956694726,2.31989606863232
-41,102,48.977015508467005,1.0989780048060747,1.178638609299302
-41,103,47.74982886557146,1.3868027509720184,0.8045895337114586
-41,104,47.036488464924616,1.6954078553433336,0.5177105126654369
-41,105,42.04721555438935,1.3360143700848917,1.6968606082964022
-41,106,38.251579653474835,1.8452055152552014,1.3938957608560987
-41,107,42.26703545356637,1.4782700340608153,1.1305474278956575
-41,108,45.015512375847784,2.4180960605212283,0.7888948258255999
-41,109,45.9334076594409,2.2427678531383606,1.173173282478278
-41,110,48.907060901291246,1.288420957844759,0.5
-41,111,49.05132965796581,2.135774459824593,1.6165728197667217
-41,112,44.19933176171816,2.7078397917380217,3.3106754955382725
-41,113,46.26565941476783,2.599249086863781,5.307548714017424
-41,114,47.15114590914928,1.8127025059885993,5.359415658327407
-41,115,50.0,1.3646721327459563,3.808254865058612
-41,116,48.12185155140617,1.5582743378927155,5.462006709531391
-41,117,50.0,2.5238106339388553,5.601620577775603
-41,118,50.0,2.875944684568122,5.586392036088113
-41,119,46.07195307803403,3.0852435622993397,6.323606705462524
-41,120,43.45364572970151,2.6922418745936882,7.338061924020019
-40,20,41.193562436859935,2.131337703750531,5.765919106849983
-40,21,45.382811444320545,2.683458424174402,6.105920525623404
-40,22,46.0622856779617,2.63669509790671,5.087826305778345
-40,23,45.03515735985257,2.12367547339133,3.7126049512844763
-40,24,40.36902566494974,1.3583318929605157,5.228058616480942
-40,25,36.691125454447366,1.4883377948282994,6.417340926279546
-40,26,32.53055805145911,0.7972517186828862,5.996720817720739
-40,27,35.40362855888154,1.1114046617936146,7.285704477667423
-40,28,39.93956284199617,0.2803977783571039,8.131710212373124
-40,29,35.90655666217044,0.0,9.561369619030051
-40,30,40.175416250469915,0.8795899300539343,8.553164236897988
-40,31,41.4425378591875,0.211044508025106,7.373732724521416
-40,32,44.243475583157675,1.0532865019160305,7.644238975418181
-40,33,40.06226622898365,1.6350406243014477,6.1428146356469355
-40,34,44.132921919821854,2.336601758679807,5.5958486644621335
-40,35,41.93298767760473,1.8343082380461404,3.9285159392552598
-40,36,39.622391168806516,1.1688703095341377,5.818516241868815
-40,37,35.50579299814693,0.9266737369643647,5.541493174971813
-40,38,32.658919800065,0.8300083916897651,3.854977626625381
-40,39,36.396840475932564,1.2285019317896122,2.0119358738829107
-40,40,33.40566294422136,1.2444525924653147,2.403370022426584
-40,41,32.5317619893601,1.1828792261018515,4.316667201427288
-40,42,35.601836522245904,0.35992148268373736,2.944108762869376
-40,43,32.444675389686125,0.3578256678409253,3.2973621515698133
-40,44,29.92740116304242,0.1864504234395572,5.258382833151711
-40,45,24.97447360319709,0.9286296244738688,5.538199188733479
-40,46,25.68482539367333,0.8885223239186006,5.403414885337728
-40,47,23.94993436386641,0.8065418619649145,3.892533627107159
-40,48,28.578140964686263,0.5960390998746525,2.416167896185758
-40,49,31.969619818182984,0.0,0.6448963728850163
-40,50,36.74636423620785,0.0,0.5
-40,51,38.521820402750954,0.31435839848538283,0.8508327927279646
-40,52,39.91737825331242,1.3088849526504696,2.6412336234875013
-40,53,44.11793749484148,1.2637936767661804,0.907658783347765
-40,54,39.83209382732748,2.126075887969414,0.5
-40,55,39.64431417620715,2.2553484168332147,1.5678278685853817
-40,56,40.22267914242547,2.9406343941044617,3.113227516356322
-40,57,40.212508045589985,3.648945872787511,4.160082398227247
-40,58,44.274776235940585,3.381250889444476,3.391732707973529
-40,59,40.31667023733762,2.7921357761609933,2.2635459737910146
-40,60,42.84409154665898,3.122684761051826,0.6202096108461417
-40,61,41.07462585132154,3.3528719805083553,0.5
-40,62,37.338481982830736,4.1553624817440165,1.5603885584334756
-40,63,38.99641340636351,3.893861823729137,1.927491528982305
-40,64,37.13486222602381,4.323653409681675,1.9094656197981497
-40,65,39.414172994452855,3.855789642994816,1.8622412974597329
-40,66,35.03680613386834,4.831366843780333,0.8859279100835491
-40,67,39.29931221656399,4.198238808632383,0.5
-40,68,36.40926647410993,4.238663528083098,0.7701836370465944
-40,69,40.55593039110384,4.654151659784651,1.6487424934536778
-40,70,44.25708843506507,4.1458262272881665,3.4896168282130278
-40,71,47.81281018390966,4.0676422777527925,4.3775260382439125
-40,72,45.20866120937314,4.02025459992878,2.8898258086857234
-40,73,41.26766211028708,3.627766782166707,3.9465719661389667
-40,74,44.855690392563496,3.301236236969552,1.9980160103963698
-40,75,44.72465959872532,3.54970573570944,0.5
-40,76,48.082495501753755,3.0887456469612755,0.5
-40,77,47.266895702640184,3.2543815802332943,0.5
-40,78,50.0,4.222019945036962,1.4706391620785064
-40,79,50.0,4.326739943549739,0.6621606223502199
-40,80,45.62296027863041,3.789914790564052,1.3959771710470128
-40,81,49.41774031255012,4.732153458894732,2.437887646331163
-40,82,50.0,5.065750199954701,1.492324795588802
-40,83,50.0,4.5851407659349865,0.5
-40,84,46.463481594883206,3.72177267779686,0.5004409880256651
-40,85,44.852262575509926,3.4354837707775943,1.3182350069824782
-40,86,49.31563222619262,3.3133561125685516,0.7343599078333134
-40,87,48.77944780608692,4.047777716790987,0.5
-40,88,49.34110777716259,4.691801308311017,0.5
-40,89,47.550577169356565,5.076616093217947,0.5599297875646001
-40,90,45.88278804097806,5.741076833222148,0.5
-40,91,42.53650922066858,6.0,2.130308099538744
-40,92,40.589680397219794,5.374997222924496,3.3743206291936714
-40,93,37.77304362135961,6.0,4.264611295011656
-40,94,36.914143418135325,5.8307659417271305,5.410364967943909
-40,95,32.29711821207072,6.0,5.202459682047259
-40,96,28.395705446220106,5.807823916251992,6.5276342546441
-40,97,28.689494973624566,6.0,4.921562542969221
-40,98,33.46186957492281,5.115260878874513,3.9411010195479603
-40,99,32.33093949471676,4.16060801224705,5.011511968078128
-40,100,30.562050486659423,3.9835081695482417,4.464761297297875
-40,101,34.66279961121663,3.3780369382972184,4.05360731531512
-40,102,31.508722503352313,3.1441251374443437,2.2880530676820916
-40,103,32.64529474373313,2.7659728096985123,1.3217009458332991
-40,104,35.08421969028829,2.6072501648515773,1.8637941978298964
-40,105,36.986325272522144,3.030461921184852,2.328084949175113
-40,106,33.72327083190507,3.3500834159074238,3.8655872646757357
-40,107,38.5958051526853,3.1967553555898727,4.209217965078142
-40,108,38.64841879165986,3.532520878974315,6.18360657508023
-40,109,37.28979469027941,4.280248258807584,7.409038614355168
-40,110,36.86550237621693,3.817452835313286,5.94987060969799
-40,111,38.83267692759592,2.9559852827414392,6.073287850130893
-40,112,40.9668891116384,3.046958893709607,5.491824147172976
-40,113,45.53993890050189,2.250369784505636,3.6825261314105893
-40,114,41.935999319438764,1.2700437408002645,3.0660670208889527
-40,115,38.68379849320153,1.0706454660834401,4.078663999251198
-40,116,34.32945869178078,1.9698457659049031,5.808248390026625
-40,117,29.99927321167893,1.7096675229564644,4.612074151638237
-40,118,31.907116092692604,1.1118527683170658,2.8261140137364573
-40,119,30.140731555975858,0.6639345037514208,1.0044540382488094
-40,120,34.53164578386651,0.6359946084145289,0.5
-39,20,35.29801422977703,0.6022103768751663,0.5
-39,21,36.081121453211104,0.14973995239332694,0.5
-39,22,38.10434794543251,0.0,2.463300336257351
-39,23,34.312918516101675,0.0,3.8241430457110224
-39,24,31.14676603024601,0.0,4.660401240632263
-39,25,27.677927672233118,0.0,2.773800191812468
-39,26,29.674653566440274,0.45303964467191227,2.95462245733387
-39,27,30.5728395950445,0.0,2.370129630772924
-39,28,30.093054242273773,0.66111883747901,0.5321774443045046
-39,29,26.90752012969147,0.9376021645262806,2.045760240200882
-39,30,24.397473991203192,1.7874214331541363,1.0765329582601098
-39,31,24.617586842412916,1.1478709098755202,2.1678464488726013
-39,32,26.035094431793958,0.8940874472357947,3.9850726124233895
-39,33,26.864508294149143,0.1177169461030656,4.469404833427328
-39,34,26.98950919916171,0.8435306567026615,3.1969513812482626
-39,35,23.519764221099067,0.4395792639645588,4.841491974078448
-39,36,23.792738323778522,0.7985079767834107,3.6517927442109492
-39,37,25.84648914697923,0.12837118678867077,4.287344385212407
-39,38,27.814358889882936,1.0966055026066406,2.2875955475328147
-39,39,31.05589220414355,0.47651516729845755,1.0781711919322197
-39,40,28.982882454467866,0.2661080681760428,0.5
-39,41,25.373964145294565,0.47463111293085714,0.5
-39,42,20.564040979531903,0.9812762169962754,2.3573482886720116
-39,43,16.52606078616978,0.8092227044680964,1.5982742184565195
-39,44,13.613455354191277,0.8837263200681571,0.5
-39,45,9.973838257799013,1.8377180682568797,1.7168978053245771
-39,46,12.132778072578631,2.2591857458531157,0.5
-39,47,16.60283892852107,1.8854519541375698,1.7296163018363528
-39,48,12.609619349619539,1.3932511022763854,2.25943133037098
-39,49,16.222282641829263,0.921899615983433,2.711288168628399
-39,50,19.33895697021289,0.8703350611954503,3.159461954633597
-39,51,20.229309402433305,1.0033108874422758,2.851971832650363
-39,52,19.3905741732323,0.2280030765528942,2.1938884568661616
-39,53,22.973077656115684,0.0,1.6187081383646769
-39,54,19.280315397989487,0.0,2.1221494468388977
-39,55,20.87311619742183,0.9225894901980489,1.2919367276486016
-39,56,19.291455440704308,1.197550038798014,0.5
-39,57,18.45093274766522,1.8905078132614808,0.9633090898496701
-39,58,19.537193399828062,1.094989418026041,0.5
-39,59,17.7550682449655,1.2574205921538215,1.4354486367465302
-39,60,18.29523687529556,1.121339597938784,2.9795920837448424
-39,61,15.831984185412793,1.5771313838843473,3.388289495290893
-39,62,18.549405367183752,2.039941122821933,4.344359700461318
-39,63,21.173210714841716,1.2132988948279853,2.6474618616162626
-39,64,22.10315123481538,1.4354622925283387,1.2483443296183072
-39,65,21.30520785682771,1.6201072951891977,0.9589647655782367
-39,66,22.406742136622913,2.2375727547231556,0.5
-39,67,24.640618011383765,2.5742429737628427,0.5
-39,68,19.909117144066276,1.781686996984999,0.5
-39,69,17.981999963469192,1.5195801530206723,1.611424727485872
-39,70,16.245687401235,2.272580718530297,1.6652489306653924
-39,71,18.811540202190386,2.6284023246472765,3.2126003615194323
-39,72,19.167704296244573,2.488642880317625,3.239964169800598
-39,73,19.359407503427967,2.0600528072694964,3.9925409662991993
-39,74,20.75951163344462,2.0613438786463343,3.422030454508876
-39,75,18.482558703120315,1.6847644530725816,2.7093073219623327
-39,76,17.25404947721257,1.748255576373548,1.670912173046268
-39,77,18.88891600074648,2.3923088330540923,2.0005798863736888
-39,78,18.573129641592363,2.065543500215644,1.8931035671561585
-39,79,18.94453454949213,2.2743772707935124,2.3827244950779454
-39,80,19.991365763716786,1.421851903836575,0.7150766009200491
-39,81,17.50046409898638,2.4136302623637307,1.2548350462943447
-39,82,18.553957437241777,3.273183853864437,1.1912968519946294
-39,83,21.957562288880336,2.6585350670820036,2.668458165029945
-39,84,18.384796455537305,1.8460216746660447,1.1106776272900731
-39,85,20.630033054302984,1.0107923558099827,1.5606106993021607
-39,86,16.980629286898505,0.7542606457842562,0.5
-39,87,13.99052840711385,1.7212136748736624,2.0319212031549254
-39,88,15.23832076789954,0.8455279478883762,0.5
-39,89,12.728197170246723,0.5844338888646661,1.7460543936396085
-39,90,11.556030232093704,1.4751023489617232,2.7634815487524094
-39,91,15.545973572982003,2.3247882048887876,2.7220321090587127
-39,92,19.35181943140043,2.353463823673108,4.0026233697105535
-39,93,20.239944216502067,1.4693409125637082,4.254860238094596
-39,94,20.87999678349098,1.4711847837972363,2.687261767123097
-39,95,17.985489578118653,1.998855174881357,4.001402743302214
-39,96,19.99359361594334,2.1457025352137835,3.7760630670051563
-39,97,17.748409239521447,2.2830322204490887,1.8141057505131548
-39,98,18.481149349650803,2.5835931009341704,0.7698109887837767
-39,99,19.719734367640825,3.366642927992415,1.71805527855863
-39,100,20.615817269318743,3.712355770157437,1.1937195793730848
-39,101,24.010251840061798,3.929817182873559,1.3890557774759231
-39,102,19.092163274662298,3.7563061960814403,2.2734939242573873
-39,103,19.468255957010673,3.430696232702807,2.511342774310955
-39,104,17.732854182952096,4.369272347273671,3.2134439885612927
-39,105,20.74544972952082,4.4585472946060385,3.179138203375205
-39,106,20.575110180227554,5.0898119805620095,4.879865685879028
-39,107,20.564822543053342,4.321258384457951,4.522917564113751
-39,108,18.772755561199464,5.066561465381129,5.696123288424812
-39,109,16.630756749850203,4.955754874026843,4.861870821214653
-39,110,20.740482443123007,4.922847477972228,5.77313236920971
-39,111,22.618632777425205,5.461481718553653,4.437386937429435
-39,112,21.999170559805588,4.997636322233812,5.207455343537438
-39,113,18.416129555429492,4.7557486827139375,4.225341219692291
-39,114,18.80496584666053,4.812991034504941,3.173440003004518
-39,115,20.73771991416105,4.651280133553684,1.9642340842073613
-39,116,16.900986224137238,5.31380401763855,2.1908417467830867
-39,117,20.47535375340419,6.0,3.0974253612385416
-39,118,16.343169609340176,6.0,1.6764994660711383
-39,119,16.27081111119989,6.0,1.6770511116588374
-39,120,17.779302801419107,6.0,0.5
-38,20,16.513314378058936,6.0,1.4409700394033864
-38,21,14.662116158465485,6.0,1.8751906884007523
-38,22,17.578898460581144,6.0,3.596805801209085
-38,23,17.736193643004455,6.0,3.7641115492473998
-38,24,13.436280822744909,5.208623035403516,5.445604511113633
-38,25,12.379581188533912,4.480020117083724,5.613546165285569
-38,26,11.801603766604236,3.6976967217621386,4.828113721017788
-38,27,8.64761360336125,3.495856571234689,5.893195118710144
-38,28,6.466073526017235,3.675297624394452,5.7733464989902945
-38,29,3.698187975435477,3.0807934460567754,4.848793809010861
-38,30,3.627050371160893,2.5194021637376354,6.339799215619069
-38,31,3.6736507424783653,2.106448291778584,7.005212253299326
-38,32,7.428270175854351,2.7910622614827547,7.222336952371436
-38,33,11.878038676257653,3.6529234678369464,5.287890517172963
-38,34,16.450787230524057,4.271112702398659,5.984256254862975
-38,35,20.507060626891445,4.967578276451815,6.987091321141159
-38,36,19.032694520188986,5.154322681456509,7.179641872774824
-38,37,22.519292557858137,4.3269511671333944,8.70900351413869
-38,38,21.887910248633244,4.816791875684744,10.027865837439975
-38,39,22.61848306755187,4.222979986797612,10.592164083221984
-38,40,25.27043092203488,4.013306502572855,9.197664818716444
-38,41,24.53088606975016,4.255628243013297,8.30219494221299
-38,42,27.28443171945445,4.146209202092402,9.492277188775088
-38,43,26.681356169943022,3.457076075980415,9.370547284403305
-38,44,22.741858072169503,2.7492941254371814,10.789736255977637
-38,45,26.889636955264734,3.4133169341853526,10.288422975059975
-38,46,24.746780925893287,2.467191959715935,11.687553924736799
-38,47,23.807228972544543,1.9498639331727827,12.284189749898307
-38,48,22.39334174507441,2.0544606015623685,12.893939495297063
-38,49,24.911699043815275,1.5929960806888988,12.889636084280868
-38,50,24.912808763397113,0.8582284530995692,12.423636561873025
-38,51,23.994899230349574,0.050003319970245874,13.779337438400287
-38,52,28.639437347570713,0.0,12.2530416060128
-38,53,28.597924275118295,0.4366259600428837,13.353190240206786
-38,54,23.66112184020551,1.002482511898767,11.454029389029209
-38,55,27.407656904017376,0.5990254646452009,13.45155508079369
-38,56,32.31216087963654,0.5116856258990801,11.623821908467708
-38,57,32.415417543545324,0.03498364317774594,12.322012855277103
-38,58,31.104509861912824,0.0,13.913582713336051
-38,59,29.39290417320756,0.18875765434126301,13.484614109545372
-38,60,33.87767134714803,0.0,15.138584879130192
-38,61,35.20866474353334,0.6198756892580324,17.04896503998564
-38,62,38.49847776913759,0.8152823284457071,17.2487069694024
-38,63,41.05951558674501,0.4619075100699135,18.025749028432447
-38,64,38.195545484896414,0.4149545766240108,18.029299191639858
-38,65,40.35246288728722,0.42578798232198656,18.960916763083574
-38,66,37.65118335870319,0.5312323366737874,20.0
-38,67,34.495883401488946,0.6548835891965676,18.801589107301332
-38,68,37.12073811212441,0.9855945292437458,18.60187299778225
-38,69,36.33147971251663,0.8442685708846285,19.127426660415036
-38,70,32.48893865101374,1.5910337173773494,20.0
-38,71,33.33480607616388,0.6925914772189854,20.0
-38,72,30.701494449141364,1.610854106204612,20.0
-38,73,31.526836572320278,2.3935796482784495,20.0
-38,74,28.45946699023101,3.3602671442151553,20.0
-38,75,25.122904952210273,3.1528019928202227,20.0
-38,76,26.576017002132026,2.7146153092890355,20.0
-38,77,22.412379347975282,3.3706141575881716,18.21460890795076
-38,78,22.580044645405213,4.182077939414149,16.35365229170013
-38,79,26.887217648615056,5.153965465431433,15.115558332840077
-38,80,27.736800571480472,4.277181351313358,14.268951424273082
-38,81,23.654812613395414,3.7427425771098157,14.136424701794812
-38,82,21.713670635368135,2.787869573401893,15.551898296688538
-38,83,17.16969859212072,3.341564592743921,16.29303152240117
-38,84,21.087675513474107,3.52495259358666,14.806421719907796
-38,85,17.924718279341835,3.1134790867636672,15.250484392880686
-38,86,18.585381765914768,3.2315336654226527,17.044486746662553
-38,87,22.51419161441048,2.9195624487260723,15.409231772651676
-38,88,19.597683269059633,2.9548189932748734,17.225788470844552
-38,89,22.59664313138633,3.693462641797117,16.001899745771663
-38,90,21.039684775304778,3.2828138272654765,16.79209782354803
-38,91,21.285032370254953,3.4915858148301773,18.372861736522903
-38,92,24.909070413384118,2.773603397400368,17.52669038887824
-38,93,28.703268960866314,1.8346789247008044,18.22855214828056
-38,94,24.140537467729875,0.9746307512879822,19.56752007567471
-38,95,24.071980221395176,0.015003472805273255,20.0
-38,96,27.021207936848704,0.0,20.0
-38,97,26.367805876393554,0.4695874896095593,20.0
-38,98,28.451720227692107,0.811493680563161,18.90891142636677
-38,99,25.94221818308239,1.3849511925452886,20.0
-38,100,26.596001380314483,1.1190324726949896,18.98048052272255
-38,101,27.10346508805018,1.1442846939880722,19.63494027061236
-38,102,24.29801799611622,1.781465295395851,18.437588468206386
-38,103,20.325045944829355,1.180345222816905,19.827994118153548
